ano,codigo,estacao,regiao,uf,latitude,longitude,altitude_m,data_fundacao,arquivo_origem,linhas_total,datetime_validos,temperaturas_validas,duplicados_datetime,primeiro_datetime_utc,ultimo_datetime_utc,distancia_ref_km,latitude_referencia,longitude_referencia
2013,A925,PORTO VELHO,N,RO,-8.76388888,-63.47499999,98.0,2007-07-11,2013/INMET_N_RO_A925_PORTO VELHO_01-01-2013_A_31-12-2013.CSV,8760,8760,6659,0,2013-01-01T00:00:00,2013-12-31T23:00:00,0.0,-8.76388888,-63.47499999
2014,A925,PORTO VELHO,N,RO,-8.76388888,-63.47499999,98.0,2007-07-11,2014/INMET_N_RO_A925_PORTO VELHO_01-01-2014_A_31-12-2014.CSV,8760,8760,8207,0,2014-01-01T00:00:00,2014-12-31T23:00:00,0.0,-8.76388888,-63.47499999
2015,A925,PORTO VELHO,N,RO,-8.76388888,-63.47499999,98.0,2007-07-11,2015/INMET_N_RO_A925_PORTO VELHO_01-01-2015_A_31-12-2015.CSV,8760,8760,6839,0,2015-01-01T00:00:00,2015-12-31T23:00:00,0.0,-8.76388888,-63.47499999
2016,A925,PORTO VELHO,N,RO,-8.76388888,-63.47499999,98.0,2007-07-11,2016/INMET_N_RO_A925_PORTO VELHO_01-01-2016_A_31-12-2016.CSV,8784,8784,7769,0,2016-01-01T00:00:00,2016-12-31T23:00:00,0.0,-8.76388888,-63.47499999
2017,A925,PORTO VELHO,N,RO,-8.76388888,-63.47499999,98.0,2007-07-11,2017/INMET_N_RO_A925_PORTO VELHO_01-01-2017_A_31-12-2017.CSV,8760,8760,6372,0,2017-01-01T00:00:00,2017-12-31T23:00:00,0.0,-8.76388888,-63.47499999
2018,A925,PORTO VELHO,N,RO,-8.76388888,-63.47499999,98.0,2007-07-11,2018/INMET_N_RO_A925_PORTO VELHO_01-01-2018_A_31-12-2018.CSV,8760,8760,7473,0,2018-01-01T00:00:00,2018-12-31T23:00:00,0.0,-8.76388888,-63.47499999
2019,A925,,,RO,-8.793662,-63.845931,86.7,11/07/07,2019/INMET_N_RO_A925_PORTO VELHO_01-01-2019_A_31-12-2019.CSV,8760,8760,6306,0,2019-01-01T00:00:00,2019-12-31T23:00:00,40.896726421473595,-8.76388888,-63.47499999
2020,A925,PORTO VELHO,N,RO,-8.793662,-63.845931,86.7,11/07/07,INMET_N_RO_A925_PORTO VELHO_01-01-2020_A_31-12-2020.CSV,8784,8784,0,0,2020-01-01T00:00:00,2020-12-31T23:00:00,40.896726421473595,-8.76388888,-63.47499999
2021,A925,PORTO VELHO,N,RO,-8.7936111,-63.84583333,86.7,11/07/07,INMET_N_RO_A925_PORTO VELHO_01-01-2021_A_31-12-2021.CSV,8760,8760,0,0,2021-01-01T00:00:00,2021-12-31T23:00:00,40.88557335322299,-8.76388888,-63.47499999
2022,A925,PORTO VELHO,N,RO,-8.7936111,-63.84583333,86.7,11/07/07,INMET_N_RO_A925_PORTO VELHO_01-01-2022_A_31-12-2022.CSV,8760,8760,7864,0,2022-01-01T00:00:00,2022-12-31T23:00:00,40.88557335322299,-8.76388888,-63.47499999
2023,A925,PORTO VELHO,N,RO,-8.7936111,-63.84583333,86.7,11/07/07,INMET_N_RO_A925_PORTO VELHO_01-01-2023_A_31-12-2023.CSV,8760,8760,4757,0,2023-01-01T00:00:00,2023-12-31T23:00:00,40.88557335322299,-8.76388888,-63.47499999
2024,A925,PORTO VELHO,N,RO,-8.7936111,-63.84583333,86.7,11/07/07,INMET_N_RO_A925_PORTO VELHO_01-01-2024_A_31-12-2024.CSV,8784,8784,7387,0,2024-01-01T00:00:00,2024-12-31T23:00:00,40.88557335322299,-8.76388888,-63.47499999
2025,A925,PORTO VELHO,N,RO,-8.7936111,-63.84583333,86.7,11/07/07,2025/INMET_N_RO_A925_PORTO VELHO_01-01-2025_A_31-12-2025.CSV,8760,8760,2525,0,2025-01-01T00:00:00,2025-12-31T23:00:00,40.88557335322299,-8.76388888,-63.47499999
2008,A926,CARLINDA,CO,MT,-10.00527777,-55.79055555,306.0,2008-04-09,2008/INMET_CO_MT_A926_CARLINDA_09-04-2008_A_31-12-2008.CSV,6408,6408,6342,0,2008-04-09T00:00:00,2008-12-31T23:00:00,0.0,-10.00527777,-55.79055555
2009,A926,CARLINDA,CO,MT,-10.00527777,-55.79055555,306.0,2008-04-09,2009/INMET_CO_MT_A926_CARLINDA_01-01-2009_A_31-12-2009.CSV,8760,8760,8735,0,2009-01-01T00:00:00,2009-12-31T23:00:00,0.0,-10.00527777,-55.79055555
2010,A926,CARLINDA,CO,MT,-10.00527777,-55.79055555,306.0,2008-04-09,2010/INMET_CO_MT_A926_CARLINDA_01-01-2010_A_31-12-2010.CSV,8760,8760,8749,0,2010-01-01T00:00:00,2010-12-31T23:00:00,0.0,-10.00527777,-55.79055555
2011,A926,CARLINDA,CO,MT,-10.00527777,-55.79055555,306.0,2008-04-09,2011/INMET_CO_MT_A926_CARLINDA_01-01-2011_A_31-12-2011.CSV,8760,8760,8075,0,2011-01-01T00:00:00,2011-12-31T23:00:00,0.0,-10.00527777,-55.79055555
2012,A926,CARLINDA,CO,MT,-10.00527777,-55.79055555,306.0,2008-04-09,2012/INMET_CO_MT_A926_CARLINDA_01-01-2012_A_31-12-2012.CSV,8784,8784,7857,0,2012-01-01T00:00:00,2012-12-31T23:00:00,0.0,-10.00527777,-55.79055555
2013,A926,CARLINDA,CO,MT,-10.00527777,-55.79055555,306.0,2008-04-09,2013/INMET_CO_MT_A926_CARLINDA_01-01-2013_A_31-12-2013.CSV,8760,8760,7749,0,2013-01-01T00:00:00,2013-12-31T23:00:00,0.0,-10.00527777,-55.79055555
2014,A926,CARLINDA,CO,MT,-10.00527777,-55.79055555,306.0,2008-04-09,2014/INMET_CO_MT_A926_CARLINDA_01-01-2014_A_31-12-2014.CSV,8760,8760,8760,0,2014-01-01T00:00:00,2014-12-31T23:00:00,0.0,-10.00527777,-55.79055555
2015,A926,CARLINDA,CO,MT,-10.00527777,-55.79055555,306.0,2008-04-09,2015/INMET_CO_MT_A926_CARLINDA_01-01-2015_A_31-12-2015.CSV,8760,8760,8759,0,2015-01-01T00:00:00,2015-12-31T23:00:00,0.0,-10.00527777,-55.79055555
2016,A926,CARLINDA,CO,MT,-10.00527777,-55.79055555,306.0,2008-04-09,2016/INMET_CO_MT_A926_CARLINDA_01-01-2016_A_31-12-2016.CSV,8784,8784,7666,0,2016-01-01T00:00:00,2016-12-31T23:00:00,0.0,-10.00527777,-55.79055555
2017,A926,CARLINDA,CO,MT,-10.00527777,-55.79055555,306.0,2008-04-09,2017/INMET_CO_MT_A926_CARLINDA_01-01-2017_A_31-12-2017.CSV,8760,8760,8721,0,2017-01-01T00:00:00,2017-12-31T23:00:00,0.0,-10.00527777,-55.79055555
2018,A926,CARLINDA,CO,MT,-10.00527777,-55.79055555,306.0,2008-04-09,2018/INMET_CO_MT_A926_CARLINDA_01-01-2018_A_31-12-2018.CSV,8760,8760,8760,0,2018-01-01T00:00:00,2018-12-31T23:00:00,0.0,-10.00527777,-55.79055555
2019,A926,,,MT,-9.970586,-55.827543,293.71,09/04/08,2019/INMET_CO_MT_A926_CARLINDA_01-01-2019_A_31-12-2019.CSV,8760,8760,8760,0,2019-01-01T00:00:00,2019-12-31T23:00:00,5.593495419580957,-10.00527777,-55.79055555
2020,A926,CARLINDA,CO,MT,-9.970586,-55.827543,293.71,09/04/08,INMET_CO_MT_A926_CARLINDA_01-01-2020_A_31-12-2020.CSV,8784,8784,8166,0,2020-01-01T00:00:00,2020-12-31T23:00:00,5.593495419580957,-10.00527777,-55.79055555
2021,A926,CARLINDA,CO,MT,-9.97055554,-55.82749999,293.71,09/04/08,INMET_CO_MT_A926_CARLINDA_01-01-2021_A_31-12-2021.CSV,8760,8760,57,0,2021-01-01T00:00:00,2021-12-31T23:00:00,5.592423582323531,-10.00527777,-55.79055555
2022,A926,CARLINDA,CO,MT,-9.97055554,-55.82749999,293.71,09/04/08,INMET_CO_MT_A926_CARLINDA_01-01-2022_A_31-12-2022.CSV,8760,8760,1632,0,2022-01-01T00:00:00,2022-12-31T23:00:00,5.592423582323531,-10.00527777,-55.79055555
2023,A926,CARLINDA,CO,MT,-9.97055554,-55.82749999,293.71,09/04/08,INMET_CO_MT_A926_CARLINDA_01-01-2023_A_31-12-2023.CSV,8760,8760,2498,0,2023-01-01T00:00:00,2023-12-31T23:00:00,5.592423582323531,-10.00527777,-55.79055555
2024,A926,CARLINDA,CO,MT,-9.97055554,-55.82749999,293.71,09/04/08,INMET_CO_MT_A926_CARLINDA_01-01-2024_A_31-12-2024.CSV,8784,8784,5205,0,2024-01-01T00:00:00,2024-12-31T23:00:00,5.592423582323531,-10.00527777,-55.79055555
2025,A926,CARLINDA,CO,MT,-9.97055554,-55.82749999,293.71,09/04/08,2025/INMET_CO_MT_A926_CARLINDA_01-01-2025_A_31-12-2025.CSV,8760,8760,0,0,2025-01-01T00:00:00,2025-12-31T23:00:00,5.592423582323531,-10.00527777,-55.79055555
2008,A927,BRASNORTE (MUNDO NOVO),CO,MT,-12.87194443,-58.38722221,431.0,2008-02-29,2008/INMET_CO_MT_A927_BRASNORTE (MUNDO NOVO)_29-02-2008_A_31-12-2008.CSV,7368,7368,7279,0,2008-02-29T00:00:00,2008-12-31T23:00:00,0.0,-12.87194443,-58.38722221
2009,A927,BRASNORTE (MUNDO NOVO),CO,MT,-12.87194443,-58.38722221,431.0,2008-02-29,2009/INMET_CO_MT_A927_BRASNORTE (MUNDO NOVO)_01-01-2009_A_31-12-2009.CSV,8760,8760,8738,0,2009-01-01T00:00:00,2009-12-31T23:00:00,0.0,-12.87194443,-58.38722221
2010,A927,BRASNORTE (MUNDO NOVO),CO,MT,-12.87194443,-58.38722221,431.0,2008-02-29,2010/INMET_CO_MT_A927_BRASNORTE (MUNDO NOVO)_01-01-2010_A_31-12-2010.CSV,8760,8760,6979,0,2010-01-01T00:00:00,2010-12-31T23:00:00,0.0,-12.87194443,-58.38722221
2011,A927,BRASNORTE (MUNDO NOVO),CO,MT,-12.87194443,-58.38722221,431.0,2008-02-29,2011/INMET_CO_MT_A927_BRASNORTE (MUNDO NOVO)_01-01-2011_A_31-12-2011.CSV,8760,8760,4400,0,2011-01-01T00:00:00,2011-12-31T23:00:00,0.0,-12.87194443,-58.38722221
2012,A927,BRASNORTE (MUNDO NOVO),CO,MT,-12.87194443,-58.38722221,431.0,2008-02-29,2012/INMET_CO_MT_A927_BRASNORTE (MUNDO NOVO)_01-01-2012_A_31-12-2012.CSV,8784,8784,8437,0,2012-01-01T00:00:00,2012-12-31T23:00:00,0.0,-12.87194443,-58.38722221
2013,A927,BRASNORTE (MUNDO NOVO),CO,MT,-12.87194443,-58.38722221,431.0,2008-02-29,2013/INMET_CO_MT_A927_BRASNORTE (MUNDO NOVO)_01-01-2013_A_31-12-2013.CSV,8760,8760,8746,0,2013-01-01T00:00:00,2013-12-31T23:00:00,0.0,-12.87194443,-58.38722221
2014,A927,BRASNORTE (MUNDO NOVO),CO,MT,-12.87194443,-58.38722221,431.0,2008-02-29,2014/INMET_CO_MT_A927_BRASNORTE (MUNDO NOVO)_01-01-2014_A_31-12-2014.CSV,8760,8760,1976,0,2014-01-01T00:00:00,2014-12-31T23:00:00,0.0,-12.87194443,-58.38722221
2015,A927,BRASNORTE (MUNDO NOVO),CO,MT,-12.87194443,-58.38722221,431.0,2008-02-29,2015/INMET_CO_MT_A927_BRASNORTE (MUNDO NOVO)_01-01-2015_A_31-12-2015.CSV,8760,8760,4085,0,2015-01-01T00:00:00,2015-12-31T23:00:00,0.0,-12.87194443,-58.38722221
2016,A927,BRASNORTE (MUNDO NOVO),CO,MT,-12.87194443,-58.38722221,431.0,2008-02-29,2016/INMET_CO_MT_A927_BRASNORTE (MUNDO NOVO)_01-01-2016_A_31-12-2016.CSV,8784,8784,8782,0,2016-01-01T00:00:00,2016-12-31T23:00:00,0.0,-12.87194443,-58.38722221
2017,A927,BRASNORTE (MUNDO NOVO),CO,MT,-12.87194443,-58.38722221,431.0,2008-02-29,2017/INMET_CO_MT_A927_BRASNORTE (MUNDO NOVO)_01-01-2017_A_31-12-2017.CSV,8760,8760,7234,0,2017-01-01T00:00:00,2017-12-31T23:00:00,0.0,-12.87194443,-58.38722221
2018,A927,BRASNORTE (MUNDO NOVO),CO,MT,-12.87194443,-58.38722221,431.0,2008-02-29,2018/INMET_CO_MT_A927_BRASNORTE (MUNDO NOVO)_01-01-2018_A_31-12-2018.CSV,8760,8760,7390,0,2018-01-01T00:00:00,2018-12-31T23:00:00,0.0,-12.87194443,-58.38722221
2019,A927,,,MT,-12.52194443,-58.23138888,426.2,29/02/08,2019/INMET_CO_MT_A927_BRASNORTE (NOVO MUNDO)_01-01-2019_A_31-12-2019.CSV,8760,8760,8760,0,2019-01-01T00:00:00,2019-12-31T23:00:00,42.430911202056386,-12.87194443,-58.38722221
2020,A927,BRASNORTE (NOVO MUNDO),CO,MT,-12.52194443,-58.23138888,426.2,29/02/08,INMET_CO_MT_A927_BRASNORTE (NOVO MUNDO)_01-01-2020_A_31-12-2020.CSV,8784,8784,5635,0,2020-01-01T00:00:00,2020-12-31T23:00:00,42.430911202056386,-12.87194443,-58.38722221
2021,A927,BRASNORTE (NOVO MUNDO),CO,MT,-12.52194443,-58.23138888,426.2,29/02/08,INMET_CO_MT_A927_BRASNORTE (NOVO MUNDO)_01-01-2021_A_31-12-2021.CSV,8760,8760,0,0,2021-01-01T00:00:00,2021-12-31T23:00:00,42.430911202056386,-12.87194443,-58.38722221
2022,A927,BRASNORTE (NOVO MUNDO),CO,MT,-12.52194443,-58.23138888,426.2,29/02/08,INMET_CO_MT_A927_BRASNORTE (NOVO MUNDO)_01-01-2022_A_31-12-2022.CSV,8760,8760,1472,0,2022-01-01T00:00:00,2022-12-31T23:00:00,42.430911202056386,-12.87194443,-58.38722221
2023,A927,BRASNORTE (NOVO MUNDO),CO,MT,-12.52194443,-58.23138888,426.2,29/02/08,INMET_CO_MT_A927_BRASNORTE (NOVO MUNDO)_01-01-2023_A_31-12-2023.CSV,8760,8760,8760,0,2023-01-01T00:00:00,2023-12-31T23:00:00,42.430911202056386,-12.87194443,-58.38722221
2024,A927,BRASNORTE (NOVO MUNDO),CO,MT,-12.52194443,-58.23138888,426.2,29/02/08,INMET_CO_MT_A927_BRASNORTE (NOVO MUNDO)_01-01-2024_A_31-12-2024.CSV,8784,8784,4678,0,2024-01-01T00:00:00,2024-12-31T23:00:00,42.430911202056386,-12.87194443,-58.38722221
2025,A927,BRASNORTE (NOVO MUNDO),CO,MT,-12.52194443,-58.23138888,426.2,29/02/08,2025/INMET_CO_MT_A927_BRASNORTE (NOVO MUNDO)_01-01-2025_A_31-12-2025.CSV,8760,8760,4365,0,2025-01-01T00:00:00,2025-12-31T23:00:00,42.430911202056386,-12.87194443,-58.38722221
2008,A928,NOVA MARINGA,CO,MT,-13.06555555,-57.15611111,353.0,2008-04-16,2008/INMET_CO_MT_A928_NOVA MARINGA_16-04-2008_A_31-12-2008.CSV,6240,6240,5228,0,2008-04-16T00:00:00,2008-12-31T23:00:00,0.0,-13.06555555,-57.15611111
2009,A928,NOVA MARINGA,CO,MT,-13.06555555,-57.15611111,353.0,2008-04-16,2009/INMET_CO_MT_A928_NOVA MARINGA_01-01-2009_A_31-12-2009.CSV,8760,8760,8725,0,2009-01-01T00:00:00,2009-12-31T23:00:00,0.0,-13.06555555,-57.15611111
2010,A928,NOVA MARINGA,CO,MT,-13.06555555,-57.15611111,353.0,2008-04-16,2010/INMET_CO_MT_A928_NOVA MARINGA_01-01-2010_A_31-12-2010.CSV,8760,8760,7609,0,2010-01-01T00:00:00,2010-12-31T23:00:00,0.0,-13.06555555,-57.15611111
2011,A928,NOVA MARINGA,CO,MT,-13.06555555,-57.15611111,353.0,2008-04-16,2011/INMET_CO_MT_A928_NOVA MARINGA_01-01-2011_A_31-12-2011.CSV,8760,8760,8750,0,2011-01-01T00:00:00,2011-12-31T23:00:00,0.0,-13.06555555,-57.15611111
2012,A928,NOVA MARINGA,CO,MT,-13.06555555,-57.15611111,353.0,2008-04-16,2012/INMET_CO_MT_A928_NOVA MARINGA_01-01-2012_A_31-12-2012.CSV,8784,8784,8394,0,2012-01-01T00:00:00,2012-12-31T23:00:00,0.0,-13.06555555,-57.15611111
2013,A928,NOVA MARINGA,CO,MT,-13.06555555,-57.15611111,353.0,2008-04-16,2013/INMET_CO_MT_A928_NOVA MARINGA_01-01-2013_A_31-12-2013.CSV,8760,8760,8746,0,2013-01-01T00:00:00,2013-12-31T23:00:00,0.0,-13.06555555,-57.15611111
2014,A928,NOVA MARINGA,CO,MT,-13.06555555,-57.15611111,353.0,2008-04-16,2014/INMET_CO_MT_A928_NOVA MARINGA_01-01-2014_A_31-12-2014.CSV,8760,8760,8760,0,2014-01-01T00:00:00,2014-12-31T23:00:00,0.0,-13.06555555,-57.15611111
2015,A928,NOVA MARINGA,CO,MT,-13.06555555,-57.15611111,353.0,2008-04-16,2015/INMET_CO_MT_A928_NOVA MARINGA_01-01-2015_A_31-12-2015.CSV,8760,8760,8759,0,2015-01-01T00:00:00,2015-12-31T23:00:00,0.0,-13.06555555,-57.15611111
2016,A928,NOVA MARINGA,CO,MT,-13.06555555,-57.15611111,353.0,2008-04-16,2016/INMET_CO_MT_A928_NOVA MARINGA_01-01-2016_A_31-12-2016.CSV,8784,8784,7393,0,2016-01-01T00:00:00,2016-12-31T23:00:00,0.0,-13.06555555,-57.15611111
2017,A928,NOVA MARINGA,CO,MT,-13.06555555,-57.15611111,353.0,2008-04-16,2017/INMET_CO_MT_A928_NOVA MARINGA_01-01-2017_A_31-12-2017.CSV,8760,8760,8760,0,2017-01-01T00:00:00,2017-12-31T23:00:00,0.0,-13.06555555,-57.15611111
2018,A928,NOVA MARINGA,CO,MT,-13.06555555,-57.15611111,353.0,2008-04-16,2018/INMET_CO_MT_A928_NOVA MARINGA_01-01-2018_A_31-12-2018.CSV,8760,8760,8755,0,2018-01-01T00:00:00,2018-12-31T23:00:00,0.0,-13.06555555,-57.15611111
2019,A928,,,MT,-13.038642,-57.092201,334.36,16/04/08,2019/INMET_CO_MT_A928_NOVA MARINGA_01-01-2019_A_31-12-2019.CSV,8760,8760,8709,0,2019-01-01T00:00:00,2019-12-31T23:00:00,7.542045248854603,-13.06555555,-57.15611111
2020,A928,NOVA MARINGA,CO,MT,-13.038642,-57.092201,334.36,16/04/08,INMET_CO_MT_A928_NOVA MARINGA_01-01-2020_A_31-12-2020.CSV,8784,8784,7516,0,2020-01-01T00:00:00,2020-12-31T23:00:00,7.542045248854603,-13.06555555,-57.15611111
2021,A928,NOVA MARINGA,CO,MT,-13.0386111,-57.09222221,334.36,16/04/08,INMET_CO_MT_A928_NOVA MARINGA_01-01-2021_A_31-12-2021.CSV,8760,8760,0,0,2021-01-01T00:00:00,2021-12-31T23:00:00,7.5413011977342475,-13.06555555,-57.15611111
2022,A928,NOVA MARINGA,CO,MT,-13.0386111,-57.09222221,334.36,16/04/08,INMET_CO_MT_A928_NOVA MARINGA_01-01-2022_A_31-12-2022.CSV,8760,8760,4329,0,2022-01-01T00:00:00,2022-12-31T23:00:00,7.5413011977342475,-13.06555555,-57.15611111
2023,A928,NOVA MARINGA,CO,MT,-13.0386111,-57.09222221,334.36,16/04/08,INMET_CO_MT_A928_NOVA MARINGA_01-01-2023_A_31-12-2023.CSV,8760,8760,5208,0,2023-01-01T00:00:00,2023-12-31T23:00:00,7.5413011977342475,-13.06555555,-57.15611111
2024,A928,NOVA MARINGA,CO,MT,-13.0386111,-57.09222221,334.36,16/04/08,INMET_CO_MT_A928_NOVA MARINGA_01-01-2024_A_31-12-2024.CSV,8784,8784,8784,0,2024-01-01T00:00:00,2024-12-31T23:00:00,7.5413011977342475,-13.06555555,-57.15611111
2025,A928,NOVA MARINGA,CO,MT,-13.0386111,-57.09222221,334.36,16/04/08,2025/INMET_CO_MT_A928_NOVA MARINGA_01-01-2025_A_31-12-2025.CSV,8760,8760,6968,0,2025-01-01T00:00:00,2025-12-31T23:00:00,7.5413011977342475,-13.06555555,-57.15611111
2008,A929,NOVA UBIRATA,CO,MT,-13.68638888,-54.95611111,518.0,2008-04-13,2008/INMET_CO_MT_A929_NOVA UBIRATA_13-04-2008_A_31-12-2008.CSV,6312,6312,5693,0,2008-04-13T00:00:00,2008-12-31T23:00:00,0.0,-13.68638888,-54.95611111
2009,A929,NOVA UBIRATA,CO,MT,-13.68638888,-54.95611111,518.0,2008-04-13,2009/INMET_CO_MT_A929_NOVA UBIRATA_01-01-2009_A_31-12-2009.CSV,8760,8760,6016,0,2009-01-01T00:00:00,2009-12-31T23:00:00,0.0,-13.68638888,-54.95611111
2010,A929,NOVA UBIRATA,CO,MT,-13.68638888,-54.95611111,518.0,2008-04-13,2010/INMET_CO_MT_A929_NOVA UBIRATA_01-01-2010_A_31-12-2010.CSV,8760,8760,6345,0,2010-01-01T00:00:00,2010-12-31T23:00:00,0.0,-13.68638888,-54.95611111
2011,A929,NOVA UBIRATA,CO,MT,-13.68638888,-54.95611111,518.0,2008-04-13,2011/INMET_CO_MT_A929_NOVA UBIRATA_01-01-2011_A_31-12-2011.CSV,8760,8760,8752,0,2011-01-01T00:00:00,2011-12-31T23:00:00,0.0,-13.68638888,-54.95611111
2012,A929,NOVA UBIRATA,CO,MT,-13.68638888,-54.95611111,518.0,2008-04-13,2012/INMET_CO_MT_A929_NOVA UBIRATA_01-01-2012_A_31-12-2012.CSV,8784,8784,8781,0,2012-01-01T00:00:00,2012-12-31T23:00:00,0.0,-13.68638888,-54.95611111
2013,A929,NOVA UBIRATA,CO,MT,-13.68638888,-54.95611111,518.0,2008-04-13,2013/INMET_CO_MT_A929_NOVA UBIRATA_01-01-2013_A_31-12-2013.CSV,8760,8760,7484,0,2013-01-01T00:00:00,2013-12-31T23:00:00,0.0,-13.68638888,-54.95611111
2014,A929,NOVA UBIRATA,CO,MT,-13.68638888,-54.95611111,518.0,2008-04-13,2014/INMET_CO_MT_A929_NOVA UBIRATA_01-01-2014_A_31-12-2014.CSV,8760,8760,8439,0,2014-01-01T00:00:00,2014-12-31T23:00:00,0.0,-13.68638888,-54.95611111
2015,A929,NOVA UBIRATA,CO,MT,-13.68638888,-54.95611111,518.0,2008-04-13,2015/INMET_CO_MT_A929_NOVA UBIRATA_01-01-2015_A_31-12-2015.CSV,8760,8760,7009,0,2015-01-01T00:00:00,2015-12-31T23:00:00,0.0,-13.68638888,-54.95611111
2016,A929,NOVA UBIRATA,CO,MT,-13.68638888,-54.95611111,518.0,2008-04-13,2016/INMET_CO_MT_A929_NOVA UBIRATA_01-01-2016_A_31-12-2016.CSV,8784,8784,7291,0,2016-01-01T00:00:00,2016-12-31T23:00:00,0.0,-13.68638888,-54.95611111
2017,A929,NOVA UBIRATA,CO,MT,-13.68638888,-54.95611111,518.0,2008-04-13,2017/INMET_CO_MT_A929_NOVA UBIRATA_01-01-2017_A_31-12-2017.CSV,8760,8760,6525,0,2017-01-01T00:00:00,2017-12-31T23:00:00,0.0,-13.68638888,-54.95611111
2018,A929,NOVA UBIRATA,CO,MT,-13.68638888,-54.95611111,518.0,2008-04-13,2018/INMET_CO_MT_A929_NOVA UBIRATA_01-01-2018_A_31-12-2018.CSV,8760,8760,8759,0,2018-01-01T00:00:00,2018-12-31T23:00:00,0.0,-13.68638888,-54.95611111
2019,A929,,,MT,-13.41111111,-54.75222222,466.48,13/04/08,2019/INMET_CO_MT_A929_NOVA UBIRATA_01-01-2019_A_31-12-2019.CSV,8760,8760,8760,0,2019-01-01T00:00:00,2019-12-31T23:00:00,37.719050918575505,-13.68638888,-54.95611111
2020,A929,NOVA UBIRATA,CO,MT,-13.41111111,-54.75222222,466.48,13/04/08,INMET_CO_MT_A929_NOVA UBIRATA_01-01-2020_A_31-12-2020.CSV,8784,8784,6606,0,2020-01-01T00:00:00,2020-12-31T23:00:00,37.719050918575505,-13.68638888,-54.95611111
2021,A929,NOVA UBIRATA,CO,MT,-13.41111111,-54.75222222,466.48,13/04/08,INMET_CO_MT_A929_NOVA UBIRATA_01-01-2021_A_31-12-2021.CSV,8760,8760,0,0,2021-01-01T00:00:00,2021-12-31T23:00:00,37.719050918575505,-13.68638888,-54.95611111
2022,A929,NOVA UBIRATA,CO,MT,-13.41111111,-54.75222222,466.48,13/04/08,INMET_CO_MT_A929_NOVA UBIRATA_01-01-2022_A_31-12-2022.CSV,8760,8760,1686,0,2022-01-01T00:00:00,2022-12-31T23:00:00,37.719050918575505,-13.68638888,-54.95611111
2023,A929,NOVA UBIRATA,CO,MT,-13.41111111,-54.75222222,466.48,13/04/08,INMET_CO_MT_A929_NOVA UBIRATA_01-01-2023_A_31-12-2023.CSV,8760,8760,8758,0,2023-01-01T00:00:00,2023-12-31T23:00:00,37.719050918575505,-13.68638888,-54.95611111
2024,A929,NOVA UBIRATA,CO,MT,-13.41111111,-54.75222222,466.48,13/04/08,INMET_CO_MT_A929_NOVA UBIRATA_01-01-2024_A_31-12-2024.CSV,8784,8784,354,0,2024-01-01T00:00:00,2024-12-31T23:00:00,37.719050918575505,-13.68638888,-54.95611111
2025,A929,NOVA UBIRATA,CO,MT,-13.41111111,-54.75222222,466.48,13/04/08,2025/INMET_CO_MT_A929_NOVA UBIRATA_01-01-2025_A_31-12-2025.CSV,8760,8760,2,0,2025-01-01T00:00:00,2025-12-31T23:00:00,37.719050918575505,-13.68638888,-54.95611111
2008,A933,ITIQUIRA,CO,MT,-17.29722221,-54.83722221,585.0,2008-08-14,2008/INMET_CO_MT_A933_ITIQUIRA_14-08-2008_A_31-12-2008.CSV,3360,3360,3322,0,2008-08-14T00:00:00,2008-12-31T23:00:00,0.0,-17.29722221,-54.83722221
2009,A933,ITIQUIRA,CO,MT,-17.29722221,-54.83722221,585.0,2008-08-14,2009/INMET_CO_MT_A933_ITIQUIRA_01-01-2009_A_31-12-2009.CSV,8760,8760,8735,0,2009-01-01T00:00:00,2009-12-31T23:00:00,0.0,-17.29722221,-54.83722221
2010,A933,ITIQUIRA,CO,MT,-17.29722221,-54.83722221,585.0,2008-08-14,2010/INMET_CO_MT_A933_ITIQUIRA_01-01-2010_A_31-12-2010.CSV,8760,8760,8749,0,2010-01-01T00:00:00,2010-12-31T23:00:00,0.0,-17.29722221,-54.83722221
2011,A933,ITIQUIRA,CO,MT,-17.29722221,-54.83722221,585.0,2008-08-14,2011/INMET_CO_MT_A933_ITIQUIRA_01-01-2011_A_31-12-2011.CSV,8760,8760,5359,0,2011-01-01T00:00:00,2011-12-31T23:00:00,0.0,-17.29722221,-54.83722221
2012,A933,ITIQUIRA,CO,MT,-17.29722221,-54.83722221,585.0,2008-08-14,2012/INMET_CO_MT_A933_ITIQUIRA_01-01-2012_A_31-12-2012.CSV,8784,8784,6681,0,2012-01-01T00:00:00,2012-12-31T23:00:00,0.0,-17.29722221,-54.83722221
2013,A933,ITIQUIRA,CO,MT,-17.29722221,-54.83722221,585.0,2008-08-14,2013/INMET_CO_MT_A933_ITIQUIRA_01-01-2013_A_31-12-2013.CSV,8760,8760,8744,0,2013-01-01T00:00:00,2013-12-31T23:00:00,0.0,-17.29722221,-54.83722221
2014,A933,ITIQUIRA,CO,MT,-17.29722221,-54.83722221,585.0,2008-08-14,2014/INMET_CO_MT_A933_ITIQUIRA_01-01-2014_A_31-12-2014.CSV,8760,8760,8760,0,2014-01-01T00:00:00,2014-12-31T23:00:00,0.0,-17.29722221,-54.83722221
