rede,descricao_rede,codigo,variavel,descricao_variavel,n_anos,primeiro_ano,ultimo_ano,amplitude_anos,anos_faltantes_na_amplitude,valor_min_c,valor_mediano_c,valor_medio_c,valor_max_c,sen_slope_c_ano,sen_slope_c_decada,mk_s,mk_var_s,mk_z,mk_tau,mk_p,rho1_anos_consecutivos,n_pares_rho1,estacao,uf,regiao,mk_p_fdr,significativo_p05,significativo_fdr05,tendencia_mk_p05,tendencia_mk_fdr05,autocorrelacao_abs_ge_03
sensibilidade_10a,>=10 anos válidos,A548,tmax_inmet,Máxima anual INMET,10,2008,2023,16,6,36.0,37.099998474121094,37.29000015258789,38.79999923706055,0.05454531582919034,0.5454531582919033,10.0,124.0,0.8082238591204871,0.2222222222222222,0.4189617251593411,-0.5925680312439449,4,CHAPADA GAUCHA,MG,Sudeste,0.6313930224232324,False,False,sem_tendencia_significativa,sem_tendencia_significativa,True
sensibilidade_10a,>=10 anos válidos,A550,tmax_inmet,Máxima anual INMET,15,2008,2024,17,2,38.400001525878906,40.400001525878906,40.48000005086263,42.79999923706055,0.08749985694885254,0.8749985694885254,21.0,408.3333333333333,0.989743318610787,0.2,0.3222995958719193,-0.013247298405451647,13,ITAOBIM,MG,Sudeste,0.5225160114893238,False,False,sem_tendencia_significativa,sem_tendencia_significativa,False
sensibilidade_10a,>=10 anos válidos,A551,tmax_inmet,Máxima anual INMET,13,2008,2025,18,5,34.70000076293945,36.20000076293945,36.48461561936598,38.20000076293945,0.04642861230032785,0.4642861230032785,9.0,267.6666666666667,0.4889819653024369,0.11538461538461539,0.6248544649570991,-0.1325243431536487,9,RIO PARDO DE MINAS,MG,Sudeste,0.7729413612764114,False,False,sem_tendencia_significativa,sem_tendencia_significativa,False
sensibilidade_10a,>=10 anos válidos,A552,tmax_inmet,Máxima anual INMET,12,2008,2025,18,6,38.400001525878906,39.54999923706055,39.57500044504801,40.900001525878906,0.029261328957297585,0.29261328957297583,9.0,211.66666666666666,0.5498747172987766,0.13636363636363635,0.5824053064021052,-0.21709232159025485,8,SALINAS,MG,Sudeste,0.727410830558578,False,False,sem_tendencia_significativa,sem_tendencia_significativa,False
sensibilidade_10a,>=10 anos válidos,A554,tmax_inmet,Máxima anual INMET,15,2008,2025,18,3,34.400001525878906,37.70000076293945,37.3533332824707,39.400001525878906,0.14615367009089544,1.4615367009089544,37.0,403.6666666666667,1.7918062889285116,0.3523809523809524,0.07316400108296825,0.32012951388630195,11,CARATINGA,MG,Sudeste,0.29366917979502327,False,False,sem_tendencia_significativa,sem_tendencia_significativa,True
sensibilidade_10a,>=10 anos válidos,A555,tmax_inmet,Máxima anual INMET,15,2009,2024,16,1,30.899999618530273,32.79999923706055,32.93999989827474,36.70000076293945,0.11428587777273995,1.1428587777273995,32.0,407.3333333333333,1.5359840936164935,0.3047619047619048,0.12454228158188534,0.05250696553570319,13,IBIRITE (ROLA MOCA),MG,Sudeste,0.3393218614905134,False,False,sem_tendencia_significativa,sem_tendencia_significativa,False
sensibilidade_10a,>=10 anos válidos,A557,tmax_inmet,Máxima anual INMET,10,2013,2025,13,3,36.900001525878906,38.75,39.089999771118165,43.099998474121094,0.1777776082356771,1.777776082356771,21.0,125.0,1.7888543819998317,0.4666666666666667,0.07363827012030268,0.015142125762011908,7,CORONEL PACHECO,MG,Sudeste,0.29366917979502327,False,False,sem_tendencia_significativa,sem_tendencia_significativa,False
sensibilidade_10a,>=10 anos válidos,A601,tmax_inmet,Máxima anual INMET,19,2003,2025,23,4,37.400001525878906,39.5,39.789473483436986,42.599998474121094,0.07500028610229492,0.7500028610229492,55.0,813.0,1.8938626843461148,0.3216374269005848,0.05824323867414074,0.13706054816747548,15,ECOLOGIA AGRICOLA,RJ,Sudeste,0.29366917979502327,False,False,sem_tendencia_significativa,sem_tendencia_significativa,False
sensibilidade_10a,>=10 anos válidos,A602,tmax_inmet,Máxima anual INMET,13,2004,2024,21,8,38.79999923706055,40.0,40.19230739886944,42.400001525878906,0.02605051954253381,0.2605051954253381,10.0,266.6666666666667,0.5511351921262151,0.1282051282051282,0.5815410024314954,0.1332914941035186,7,MARAMBAIA,RJ,Sudeste,0.727410830558578,False,False,sem_tendencia_significativa,sem_tendencia_significativa,False
sensibilidade_10a,>=10 anos válidos,A603,tmax_inmet,Máxima anual INMET,13,2010,2025,16,3,38.20000076293945,39.599998474121094,39.81538391113281,42.29999923706055,0.017692184448242186,0.17692184448242188,4.0,266.6666666666667,0.18371173070873834,0.05128205128205128,0.8542396057680933,-0.18700418467656496,9,XEREM,RJ,Sudeste,0.9000878362516154,False,False,sem_tendencia_significativa,sem_tendencia_significativa,False
sensibilidade_10a,>=10 anos válidos,A604,tmax_inmet,Máxima anual INMET,12,2007,2025,19,7,36.900001525878906,39.54999923706055,39.51666673024496,42.20000076293945,-0.055681792172518646,-0.5568179217251865,-9.0,211.66666666666666,-0.5498747172987766,-0.13636363636363635,0.5824053064021052,-0.8838161234445968,6,CAMBUCI,RJ,Sudeste,0.727410830558578,False,False,sem_tendencia_significativa,sem_tendencia_significativa,True
sensibilidade_10a,>=10 anos válidos,A606,tmax_inmet,Máxima anual INMET,13,2007,2025,19,6,31.0,33.70000076293945,33.476923135610726,35.099998474121094,0.11010104478007615,1.1010104478007614,25.0,265.0,1.4743082804014829,0.32051282051282054,0.14039860671962096,-0.0073369217472200885,8,ARRAIAL DO CABO,RJ,Sudeste,0.36199158840962514,False,False,sem_tendencia_significativa,sem_tendencia_significativa,False
sensibilidade_10a,>=10 anos válidos,A607,tmax_inmet,Máxima anual INMET,15,2007,2025,19,4,37.29999923706055,38.70000076293945,38.79999974568685,40.599998474121094,-0.04000015258789062,-0.40000152587890625,-16.0,407.3333333333333,-0.7432181098144324,-0.1523809523809524,0.4573496408435143,0.03621505871543475,11,CAMPOS,RJ,Sudeste,0.6568645848356515,False,False,sem_tendencia_significativa,sem_tendencia_significativa,False
sensibilidade_10a,>=10 anos válidos,A608,tmax_inmet,Máxima anual INMET,10,2007,2023,17,7,37.0,38.75,38.989999771118164,40.79999923706055,-0.015384674072265625,-0.15384674072265625,-2.0,124.0,-0.08980265101338746,-0.044444444444444446,0.928444041500591,-0.827789328755496,5,MACAE,RJ,Sudeste,0.9598406999088236,False,False,sem_tendencia_significativa,sem_tendencia_significativa,True
sensibilidade_10a,>=10 anos válidos,A609,tmax_inmet,Máxima anual INMET,12,2007,2025,19,7,35.0,37.70000076293945,37.47499974568685,39.599998474121094,0.18999843597412108,1.899984359741211,46.0,212.66666666666666,3.0857646659568374,0.696969696969697,0.0020302944356094107,0.7054229239690849,8,RESENDE,RJ,Sudeste,0.21967370445535767,True,False,crescente,sem_tendencia_significativa,True
sensibilidade_10a,>=10 anos válidos,A610,tmax_inmet,Máxima anual INMET,11,2007,2025,19,8,25.399999618530273,27.399999618530273,27.336363532326438,29.5,0.13636363636363635,1.3636363636363635,24.0,164.0,1.7959982617189698,0.43636363636363634,0.07249479348699961,0.4396770834194373,7,PICO DO COUTO,RJ,Sudeste,0.29366917979502327,False,False,sem_tendencia_significativa,sem_tendencia_significativa,True
sensibilidade_10a,>=10 anos válidos,A611,tmax_inmet,Máxima anual INMET,14,2007,2024,18,4,34.79999923706055,37.54999923706055,37.45714296613421,39.900001525878906,0.125,1.25,35.0,331.6666666666667,1.8669298689769767,0.38461538461538464,0.06191138209555726,0.15233591682852188,10,VALENCA,RJ,Sudeste,0.29366917979502327,False,False,sem_tendencia_significativa,sem_tendencia_significativa,False
sensibilidade_10a,>=10 anos válidos,A612,tmax_inmet,Máxima anual INMET,14,2007,2025,19,5,35.29999923706055,36.5,36.65714291163853,37.70000076293945,0.09444448682996961,0.9444448682996962,34.0,328.0,1.8221201802349678,0.37362637362637363,0.06843675234792679,-0.23905308879050435,10,VITORIA,ES,Sudeste,0.29366917979502327,False,False,sem_tendencia_significativa,sem_tendencia_significativa,False
sensibilidade_10a,>=10 anos válidos,A613,tmax_inmet,Máxima anual INMET,10,2008,2025,18,8,29.799999237060547,31.649999618530273,31.4899995803833,34.5,0.08181814713911577,0.8181814713911577,18.0,124.0,1.5266450672275869,0.4,0.1268492940151452,-0.6769082079467601,4,SANTA TERESA,ES,Sudeste,0.3393218614905134,False,False,sem_tendencia_significativa,sem_tendencia_significativa,True
sensibilidade_10a,>=10 anos válidos,A614,tmax_inmet,Máxima anual INMET,13,2007,2025,19,6,34.70000076293945,36.599998474121094,36.62307709913988,38.20000076293945,0.03582884028633648,0.35828840286336483,19.0,267.6666666666667,1.100209421930483,0.24358974358974358,0.27124088635558485,-0.04079667850874701,8,LINHARES,ES,Sudeste,0.48087306604557295,False,False,sem_tendencia_significativa,sem_tendencia_significativa,False
sensibilidade_10a,>=10 anos válidos,A615,tmax_inmet,Máxima anual INMET,14,2007,2024,18,4,37.099998474121094,38.400001525878906,38.64999989100865,40.400001525878906,-0.04285703386579241,-0.42857033865792415,-9.0,331.6666666666667,-0.4392776162298769,-0.0989010989010989,0.6604603911571603,-0.5328859919059677,9,ALFREDO CHAVES,ES,Sudeste,0.8076487069007561,False,False,sem_tendencia_significativa,sem_tendencia_significativa,True
sensibilidade_10a,>=10 anos válidos,A616,tmax_inmet,Máxima anual INMET,16,2007,2025,19,3,34.20000076293945,36.10000038146973,36.075000047683716,38.29999923706055,0.05555576748318142,0.5555576748318142,15.0,490.3333333333333,0.6322405207978062,0.125,0.5272297230696295,-0.0071150089596671,12,SAO MATEUS,ES,Sudeste,0.6844338627445093,False,False,sem_tendencia_significativa,sem_tendencia_significativa,False
sensibilidade_10a,>=10 anos válidos,A617,tmax_inmet,Máxima anual INMET,15,2007,2025,19,4,37.70000076293945,40.0,40.01333287556966,41.79999923706055,0.0,0.0,0.0,407.3333333333333,0.0,0.0,1.0,-0.42377034830010424,10,ALEGRE,ES,Sudeste,1.0,False,False,sem_tendencia_significativa,sem_tendencia_significativa,True
sensibilidade_10a,>=10 anos válidos,A618,tmax_inmet,Máxima anual INMET,14,2007,2023,17,3,30.5,32.25,32.428571292332244,35.0,0.08333333333333333,0.8333333333333333,15.0,333.6666666666667,0.7664284620319025,0.16483516483516483,0.4434214028640829,-0.170037201536046,10,TERESOPOLIS,RJ,Sudeste,0.6499464398144776,False,False,sem_tendencia_significativa,sem_tendencia_significativa,False
sensibilidade_10a,>=10 anos válidos,A619,tmax_inmet,Máxima anual INMET,11,2009,2024,16,5,35.70000076293945,37.400001525878906,37.17272671786222,38.79999923706055,0.06666666666666667,0.6666666666666666,15.0,163.0,1.0965646299831404,0.2727272727272727,0.2728317563249592,0.17420478202196368,7,PARATI,RJ,Sudeste,0.48087306604557295,False,False,sem_tendencia_significativa,sem_tendencia_significativa,False
sensibilidade_10a,>=10 anos válidos,A620,tmax_inmet,Máxima anual INMET,10,2009,2023,15,5,33.29999923706055,35.79999923706055,35.53000030517578,37.79999923706055,0.09999847412109375,0.9999847412109375,9.0,123.0,0.7213357077339458,0.2,0.47070299251140946,-0.11217643379338312,7,SAO TOME,RJ,Sudeste,0.6627002657726423,False,False,sem_tendencia_significativa,sem_tendencia_significativa,False
sensibilidade_10a,>=10 anos válidos,A621,tmax_inmet,Máxima anual INMET,12,2008,2025,18,6,37.900001525878906,40.099998474121094,40.10833326975504,42.20000076293945,0.016964401517595564,0.16964401517595565,3.0,211.66666666666666,0.13746867932469414,0.045454545454545456,0.8906603479582315,0.18104424666922558,8,VILA MILITAR,RJ,Sudeste,0.9252490993352501,False,False,sem_tendencia_significativa,sem_tendencia_significativa,False
sensibilidade_10a,>=10 anos válidos,A624,tmax_inmet,Máxima anual INMET,13,2011,2025,15,2,30.0,31.200000762939453,31.546153875497673,33.70000076293945,0.01217953364054362,0.12179533640543619,4.0,266.6666666666667,0.18371173070873834,0.05128205128205128,0.8542396057680933,-0.16641032467893296,11,NOVA FRIBURGO,RJ,Sudeste,0.9000878362516154,False,False,sem_tendencia_significativa,sem_tendencia_significativa,False
sensibilidade_10a,>=10 anos válidos,A652,tmax_inmet,Máxima anual INMET,14,2008,2023,16,2,35.900001525878906,36.95000076293945,37.414286204746794,39.70000076293945,0.0,0.0,-1.0,329.0,0.0,-0.01098901098901099,1.0,0.3594567571553212,11,FORTE DE COPACABANA,RJ,Sudeste,1.0,False,False,sem_tendencia_significativa,sem_tendencia_significativa,True
sensibilidade_10a,>=10 anos válidos,A701,tmax_inmet,Máxima anual INMET,18,2007,2025,19,1,33.79999923706055,35.19999885559082,35.34999995761447,37.5,0.14000015258789061,1.4000015258789062,59.0,692.3333333333334,2.2042983352300847,0.38562091503267976,0.027503369959000712,0.2997742992794459,16,SAO PAULO - MIRANTE,SP,Sudeste,0.23098977301618662,True,False,crescente,sem_tendencia_significativa,False
sensibilidade_10a,>=10 anos válidos,A703,tmax_inmet,Máxima anual INMET,18,2002,2025,24,6,34.70000076293945,36.55000114440918,36.43333329094781,38.099998474121094,0.08333333333333333,0.8333333333333333,49.0,695.0,1.8207437803461157,0.3202614379084967,0.06864581379085412,0.3644453895882496,14,PONTA PORA,MS,Centro-Oeste,0.29366917979502327,False,False,sem_tendencia_significativa,sem_tendencia_significativa,True
sensibilidade_10a,>=10 anos válidos,A704,tmax_inmet,Máxima anual INMET,11,2007,2025,19,8,39.29999923706055,41.099998474121094,41.29999923706055,43.099998474121094,0.09999990463256836,0.9999990463256836,16.0,162.0,1.1785113019775793,0.2909090909090909,0.23859282931643552,-0.3723055001458079,7,TRES LAGOAS,MS,Centro-Oeste,0.4643703705627494,False,False,sem_tendencia_significativa,sem_tendencia_significativa,True
sensibilidade_10a,>=10 anos válidos,A705,tmax_inmet,Máxima anual INMET,13,2007,2025,19,6,36.400001525878906,37.900001525878906,38.29230763362004,41.599998474121094,0.12361123826768664,1.2361123826768663,36.0,266.6666666666667,2.1433035249352805,0.46153846153846156,0.0320887339782313,0.46298223677984457,8,BAURU,SP,Sudeste,0.23679272659798273,True,False,crescente,sem_tendencia_significativa,True
sensibilidade_10a,>=10 anos válidos,A706,tmax_inmet,Máxima anual INMET,12,2007,2025,19,7,27.600000381469727,29.15000057220459,30.300000190734863,43.0,0.10000003178914388,1.0000003178914387,22.0,212.66666666666666,1.4400235107798574,0.3333333333333333,0.14986074751304929,-0.2721554579015531,8,CAMPOS DO JORDAO,SP,Sudeste,0.3817880948546732,False,False,sem_tendencia_significativa,sem_tendencia_significativa,False
sensibilidade_10a,>=10 anos válidos,A707,tmax_inmet,Máxima anual INMET,16,2007,2025,19,3,35.900001525878906,38.85000038146973,38.74375033378601,41.79999923706055,0.13541682561238605,1.3541682561238604,48.0,493.3333333333333,2.1160582937865167,0.4,0.03433985000756264,0.4212404459669638,12,PRESIDENTE PRUDENTE,SP,Sudeste,0.24495759672061354,True,False,crescente,sem_tendencia_significativa,True
sensibilidade_10a,>=10 anos válidos,A708,tmax_inmet,Máxima anual INMET,15,2004,2023,20,5,33.20000076293945,34.79999923706055,35.15999984741211,37.900001525878906,0.10000038146972656,1.0000038146972656,24.0,407.3333333333333,1.1396011017154628,0.22857142857142856,0.25445252615345604,0.04882275507512204,11,FRANCA,SP,Sudeste,0.4776564964635052,False,False,sem_tendencia_significativa,sem_tendencia_significativa,False
sensibilidade_10a,>=10 anos válidos,A711,tmax_inmet,Máxima anual INMET,12,2008,2023,16,4,33.29999923706055,35.45000076293945,35.70000044504801,38.70000076293945,0.29999984839023686,2.9999984839023686,36.0,212.66666666666666,2.400039184633096,0.5454545454545454,0.016393316888809063,0.47836492418054305,7,SAO CARLOS,SP,Sudeste,0.22576626764433036,True,False,crescente,sem_tendencia_significativa,True
sensibilidade_10a,>=10 anos válidos,A718,tmax_inmet,Máxima anual INMET,10,2007,2025,19,9,36.099998474121094,38.900001525878906,38.929999923706056,41.400001525878906,0.125,1.25,21.0,125.0,1.7888543819998317,0.4666666666666667,0.07363827012030268,0.7740799034988292,5,RANCHARIA,SP,Sudeste,0.29366917979502327,False,False,sem_tendencia_significativa,sem_tendencia_significativa,True
sensibilidade_10a,>=10 anos válidos,A719,tmax_inmet,Máxima anual INMET,10,2007,2025,19,9,39.099998474121094,40.35000038146973,40.52999992370606,43.70000076293945,0.04117651546702666,0.4117651546702666,10.0,121.33333333333333,0.8170571691028833,0.2222222222222222,0.41389575813956925,0.4954151161100842,6,AQUIDAUANA,MS,Centro-Oeste,0.6313930224232324,False,False,sem_tendencia_significativa,sem_tendencia_significativa,True
sensibilidade_10a,>=10 anos válidos,A720,tmax_inmet,Máxima anual INMET,11,2007,2023,17,6,38.70000076293945,40.900001525878906,41.24545461481268,44.099998474121094,0.1999994913736979,1.999994913736979,21.0,165.0,1.556997888323046,0.38181818181818183,0.11947098677170073,-0.015308561527193962,8,COXIM,MS,Centro-Oeste,0.3320362489499215,False,False,sem_tendencia_significativa,sem_tendencia_significativa,False
sensibilidade_10a,>=10 anos válidos,A721,tmax_inmet,Máxima anual INMET,12,2007,2024,18,6,36.900001525878906,38.25,38.34166653951009,40.29999923706055,0.09411771858439727,0.9411771858439727,15.0,211.66666666666666,0.962280755272859,0.22727272727272727,0.335908593349047,-0.3543903316871149,8,DOURADOS,MS,Centro-Oeste,0.5364510371395228,False,False,sem_tendencia_significativa,sem_tendencia_significativa,True
sensibilidade_10a,>=10 anos válidos,A722,tmax_inmet,Máxima anual INMET,11,2007,2025,19,8,38.400001525878906,40.0,40.20909118652344,43.29999923706055,0.09999990463256836,0.9999990463256836,14.0,164.0,1.0151294522759395,0.2545454545454545,0.3100441238765243,0.29973955290772764,7,MIRANDA,MS,Centro-Oeste,0.5183550196060641,False,False,sem_tendencia_significativa,sem_tendencia_significativa,False
sensibilidade_10a,>=10 anos válidos,A727,tmax_inmet,Máxima anual INMET,10,2007,2023,17,7,36.20000076293945,39.20000076293945,39.43999977111817,43.5,0.20000076293945312,2.0000076293945312,20.0,124.0,1.7062503692543616,0.4444444444444444,0.08796147430808014,0.7794433299308619,4,LINS,SP,Sudeste,0.29366917979502327,False,False,sem_tendencia_significativa,sem_tendencia_significativa,True
sensibilidade_10a,>=10 anos válidos,A729,tmax_inmet,Máxima anual INMET,11,2007,2021,15,4,37.400001525878906,39.0,39.49090922962535,42.099998474121094,0.14444435967339408,1.4444435967339408,21.0,163.0,1.5665208999759148,0.38181818181818183,0.11722671962162348,0.572867300467301,7,VOTUPORANGA,SP,Sudeste,0.3300857631450977,False,False,sem_tendencia_significativa,sem_tendencia_significativa,True
sensibilidade_10a,>=10 anos válidos,A740,tmax_inmet,Máxima anual INMET,10,2008,2019,12,2,32.099998474121094,33.89999961853027,33.85999946594238,35.79999923706055,0.23333358764648438,2.3333358764648438,23.0,125.0,1.9677398201998149,0.5111111111111111,0.04909798160926562,0.34479122324467804,7,SAO LUIS DO PARAITINGA,SP,Sudeste,0.29366917979502327,True,False,crescente,sem_tendencia_significativa,True
sensibilidade_10a,>=10 anos válidos,A743,tmax_inmet,Máxima anual INMET,14,2009,2025,17,3,37.599998474121094,39.25,39.371428625924246,41.20000076293945,0.10000228881835938,1.0000228881835938,24.0,332.6666666666667,1.2610235369418936,0.26373626373626374,0.20730036719899939,-0.32716430583568007,10,RIO BRILHANTE,MS,Centro-Oeste,0.43492429980966535,False,False,sem_tendencia_significativa,sem_tendencia_significativa,True
sensibilidade_10a,>=10 anos válidos,A746,tmax_inmet,Máxima anual INMET,10,2010,2024,15,5,33.70000076293945,34.75,34.96999969482422,36.599998474121094,0.125,1.25,19.0,125.0,1.6099689437998486,0.4222222222222222,0.10740463633025377,0.4492139205295135,7,BARRA DO TURVO,SP,Sudeste,0.32342316245842884,False,False,sem_tendencia_significativa,sem_tendencia_significativa,True
sensibilidade_10a,>=10 anos válidos,A747,tmax_inmet,Máxima anual INMET,16,2009,2025,17,1,35.79999923706055,38.60000038146973,38.61875009536743,41.20000076293945,0.18375015258789062,1.8375015258789062,50.0,493.3333333333333,2.206103327564666,0.4166666666666667,0.027376765789661663,0.08354293355105255,14,PRADOPOLIS,SP,Sudeste,0.23098977301618662,True,False,crescente,sem_tendencia_significativa,False
sensibilidade_10a,>=10 anos válidos,A748,tmax_inmet,Máxima anual INMET,10,2011,2023,13,3,37.70000076293945,39.85000038146973,40.12000045776367,42.900001525878906,0.2833334604899089,2.833334604899089,20.0,124.0,1.7062503692543616,0.4444444444444444,0.08796147430808014,0.21734642997710285,7,BARRETOS,SP,Sudeste,0.29366917979502327,False,False,sem_tendencia_significativa,sem_tendencia_significativa,False
sensibilidade_10a,>=10 anos válidos,A749,tmax_inmet,Máxima anual INMET,11,2009,2024,16,5,37.29999923706055,38.29999923706055,38.79999958385121,41.0,0.14285714285714285,1.4285714285714284,15.0,163.0,1.0965646299831404,0.2727272727272727,0.2728317563249592,-0.3118706777340277,8,JUTI,MS,Centro-Oeste,0.48087306604557295,False,False,sem_tendencia_significativa,sem_tendencia_significativa,True
sensibilidade_10a,>=10 anos válidos,A753,tmax_inmet,Máxima anual INMET,10,2010,2025,16,6,37.0,38.400001525878906,38.62000045776367,41.099998474121094,0.18888897365993923,1.8888897365993924,26.0,124.0,2.2450662753346866,0.5777777777777777,0.02476387822447973,0.6653290888303611,6,ITUVERAVA,SP,Sudeste,0.23098977301618662,True,False,crescente,sem_tendencia_significativa,True
sensibilidade_10a,>=10 anos válidos,A754,tmax_inmet,Máxima anual INMET,12,2009,2024,16,4,36.5,38.19999885559082,38.39166673024496,40.70000076293945,0.20000052452087402,2.0000052452087402,29.0,211.66666666666666,1.924561510545718,0.4393939393939394,0.05428423851603539,0.09171148945710468,8,SIDROLANDIA,MS,Centro-Oeste,0.29366917979502327,False,False,sem_tendencia_significativa,sem_tendencia_significativa,False
sensibilidade_10a,>=10 anos válidos,A755,tmax_inmet,Máxima anual INMET,11,2012,2025,14,3,34.70000076293945,35.70000076293945,36.01818188753995,37.70000076293945,0.01999969482421875,0.1999969482421875,4.0,161.33333333333334,0.23618874648666507,0.07272727272727272,0.8132862115234216,-0.1522246251085786,7,BARUERI,SP,Sudeste,0.8806236595966173,False,False,sem_tendencia_significativa,sem_tendencia_significativa,False
sensibilidade_10a,>=10 anos válidos,A756,tmax_inmet,Máxima anual INMET,11,2012,2025,14,3,39.900001525878906,42.0,41.78181838989258,44.599998474121094,0.1799999237060547,1.7999992370605469,18.0,164.0,1.3274769760531515,0.32727272727272727,0.1843509512097483,0.39034039952816835,8,AGUA CLARA,MS,Centro-Oeste,0.4067124078235684,False,False,sem_tendencia_significativa,sem_tendencia_significativa,True
sensibilidade_10a,>=10 anos válidos,A801,tmax_inmet,Máxima anual INMET,19,2007,2025,19,0,35.5,38.400001525878906,38.11052623548006,40.599998474121094,0.13333257039388022,1.3333257039388022,50.0,814.0,1.717449111220315,0.29239766081871343,0.08589714493338899,-0.05967390432535732,18,PORTO ALEGRE,RS,Sul,0.29366917979502327,False,False,sem_tendencia_significativa,sem_tendencia_significativa,False
sensibilidade_10a,>=10 anos válidos,A803,tmax_inmet,Máxima anual INMET,15,2003,2024,22,7,36.20000076293945,38.29999923706055,38.106666310628256,40.20000076293945,0.022221883138020832,0.22221883138020831,18.0,404.6666666666667,0.8450846345418398,0.17142857142857143,0.39806358667063246,0.28065260210092036,10,SANTA MARIA,RS,Sul,0.6128460974641392,False,False,sem_tendencia_significativa,sem_tendencia_significativa,False
sensibilidade_10a,>=10 anos válidos,A805,tmax_inmet,Máxima anual INMET,11,2008,2024,17,6,35.5,36.5,36.75454538518732,39.400001525878906,0.09999974568684895,0.9999974568684895,21.0,163.0,1.5665208999759148,0.38181818181818183,0.11722671962162348,0.20781087268830595,8,SANTO AUGUSTO,RS,Sul,0.3300857631450977,False,False,sem_tendencia_significativa,sem_tendencia_significativa,False
sensibilidade_10a,>=10 anos válidos,A806,tmax_inmet,Máxima anual INMET,15,2008,2023,16,1,33.5,35.5,35.85999984741211,39.70000076293945,0.007692190317007212,0.07692190317007212,2.0,407.3333333333333,0.049547873987628825,0.01904761904761905,0.9604826860995309,0.007601110592671969,13,FLORIANOPOLIS,SC,Sul,0.9834607407909073,False,False,sem_tendencia_significativa,sem_tendencia_significativa,False
sensibilidade_10a,>=10 anos válidos,A807,tmax_inmet,Máxima anual INMET,12,2011,2024,14,2,32.400001525878906,33.80000114440918,34.03333346048991,35.5,0.1324673689805068,1.324673689805068,20.0,210.66666666666666,1.309048354697682,0.30303030303030304,0.19051797173735363,0.43147861814615196,9,CURITIBA,PR,Sul,0.4118267267857947,False,False,sem_tendencia_significativa,sem_tendencia_significativa,True
sensibilidade_10a,>=10 anos válidos,A808,tmax_inmet,Máxima anual INMET,10,2007,2023,17,7,31.600000381469727,33.35000038146973,34.11000003814697,39.79999923706055,0.22500038146972656,2.2500038146972656,20.0,124.0,1.7062503692543616,0.4444444444444444,0.08796147430808014,-0.32809093288565233,6,TORRES,RS,Sul,0.29366917979502327,False,False,sem_tendencia_significativa,sem_tendencia_significativa,True
sensibilidade_10a,>=10 anos válidos,A809,tmax_inmet,Máxima anual INMET,15,2007,2024,18,3,35.79999923706055,39.29999923706055,39.0533332824707,42.900001525878906,0.07142857142857142,0.7142857142857142,19.0,408.3333333333333,0.8907689867497083,0.18095238095238095,0.3730531162514527,0.07480674416914816,11,URUGUAIANA,RS,Sul,0.5785026585348614,False,False,sem_tendencia_significativa,sem_tendencia_significativa,False
sensibilidade_10a,>=10 anos válidos,A811,tmax_inmet,Máxima anual INMET,13,2009,2024,16,3,32.70000076293945,34.20000076293945,34.66153863760141,38.0,0.03333356645372179,0.3333356645372179,12.0,266.6666666666667,0.673609679265374,0.15384615384615385,0.5005594978181392,0.07630504816091266,11,CANGUCU,RS,Sul,0.6758607913280517,False,False,sem_tendencia_significativa,sem_tendencia_significativa,False
sensibilidade_10a,>=10 anos válidos,A812,tmax_inmet,Máxima anual INMET,12,2007,2024,18,6,32.79999923706055,34.60000038146973,35.01666736602783,38.5,0.11714284079415457,1.1714284079415458,20.0,210.66666666666666,1.309048354697682,0.30303030303030304,0.19051797173735363,0.5563704389676343,7,CACAPAVA DO SUL,RS,Sul,0.4118267267857947,False,False,sem_tendencia_significativa,sem_tendencia_significativa,True
sensibilidade_10a,>=10 anos válidos,A813,tmax_inmet,Máxima anual INMET,11,2007,2022,16,5,34.79999923706055,37.599998474121094,37.96363587812944,40.79999923706055,0.3272725885564631,3.272725885564631,33.0,165.0,2.4911966213168735,0.6,0.012731364269923504,0.6566995433749335,8,RIO PARDO,RS,Sul,0.21967370445535767,True,False,crescente,sem_tendencia_significativa,True
sensibilidade_10a,>=10 anos válidos,A815,tmax_inmet,Máxima anual INMET,12,2010,2024,15,3,26.799999237060547,29.25,28.86666663487752,30.0,0.06333306630452475,0.6333306630452474,15.0,211.66666666666666,0.962280755272859,0.22727272727272727,0.335908593349047,-0.6389290237361005,8,SAO JOAQUIM,SC,Sul,0.5364510371395228,False,False,sem_tendencia_significativa,sem_tendencia_significativa,True
sensibilidade_10a,>=10 anos válidos,A817,tmax_inmet,Máxima anual INMET,11,2007,2023,17,6,36.20000076293945,38.29999923706055,38.19999972256747,40.20000076293945,0.05000019073486328,0.5000019073486328,5.0,165.0,0.3113995776646092,0.09090909090909091,0.7554968749288828,0.08379378509726976,7,INDAIAL,SC,Sul,0.8582051455244359,False,False,sem_tendencia_significativa,sem_tendencia_significativa,False
sensibilidade_10a,>=10 anos válidos,A818,tmax_inmet,Máxima anual INMET,12,2007,2025,19,7,33.400001525878906,34.25,34.291666984558105,36.5,0.0627452251957912,0.627452251957912,21.0,209.66666666666666,1.3812277665483927,0.3181818181818182,0.16720893987809785,0.3196532817860499,8,IVAI,PR,Sul,0.38940767119774217,False,False,sem_tendencia_significativa,sem_tendencia_significativa,True
