ano,codigo,estacao,uf,regiao,latitude_inmet,longitude_inmet,altitude_inmet_m,latitude_era5,longitude_era5,grid_index,distancia_centro_km,cobertura_temp,n_pares,dias_equivalentes,media_inmet_c,media_era5_c,bias_c,mae_c,rmse_c,correlacao_pearson,desvio_erro_c,erro_min_c,erro_p05_c,erro_mediana_c,erro_p95_c,erro_max_c,erro_abs_max_c,n_abs_erro_gt10,pct_abs_erro_gt10,n_abs_erro_gt20,pct_abs_erro_gt20,temp_inmet_min_c,temp_inmet_max_c,temp_era5_min_c,temp_era5_max_c,observacoes_inmet,pareamento_completo,anos_metricas,bias_mediana_estacao,rmse_mediana_estacao,correlacao_mediana_estacao,desvio_bias_mediana_estacao,desvio_rmse_mediana_estacao,flag_poucos_pares,flag_cobertura_baixa,flag_bias_extremo,flag_rmse_extremo,flag_correlacao_baixa,flag_salto_bias_historico,flag_salto_rmse_historico,n_flags,flag_investigar,motivos_flag,prioridade_diagnostico
2023,A341,CARUARU,PE,NE,-8.36527777,-36.02833332,852.0,-8.25,-36.0,9329,13.191964984924828,0.6492009132420091,5687,236.95833333333334,21.10524002210692,23.07146009737313,1.9662200764830138,1.9755222227048792,2.163623700168301,0.9604162718447123,0.902989205116776,-1.5059566497802734,0.6498343586921692,1.8721683025360107,3.455908679962158,8.06528377532959,8.06528377532959,0.0,0.0,0.0,0.0,16.200000762939453,32.0,16.433252334594727,32.723533630371094,5687,True,19,-0.7301713298264398,1.5447841567349831,0.9557733978421357,2.696391406309454,0.6188395434333178,False,True,False,False,False,False,False,1,True,cobertura_baixa,104.12984377665131
2022,A913,COMODORO,MT,CO,-13.70805555,-59.7625,576.87,-13.75,-59.75,12776,4.855528958905166,0.6762557077625571,5924,246.83333333333334,23.18641120585777,24.18160089490222,0.9951896853970681,2.3820560523956624,3.1078796821136327,0.8689919913593316,2.94448249151961,-11.003612518310547,-3.8952877044677736,0.7587894201278687,5.755071330070494,9.66342830657959,11.003612518310547,3.0,0.05064145847400405,0.0,0.0,2.0,35.20000076293945,9.484521865844727,34.589256286621094,5924,True,19,0.6672576972036678,2.338811505996813,0.9028251470191591,0.3279319881934003,0.7690681761168197,False,True,False,False,False,False,False,1,True,cobertura_baixa,104.1030693675107
2020,A345,SAO RAIMUNDO NONATO,PI,NE,-9.03333333,-42.70111111,383.13,-9.0,-42.75,9785,6.524156452274306,0.4926001821493624,4327,180.29166666666666,29.43512825627566,27.598461343753357,-1.836666920173497,1.9946983449246152,2.264230668922404,0.925619559990375,1.3243113161175746,-6.30190372467041,-3.7823969841003415,-1.9066890478134155,0.4367191195487976,5.21494197845459,6.30190372467041,0.0,0.0,0.0,0.0,19.0,39.79999923706055,18.49834632873535,37.495994567871094,4327,True,18,-1.2938687345619764,2.5107807825197943,0.9160055742458812,-0.5427981856115207,-0.2465501135973902,False,True,False,False,False,False,False,1,True,cobertura_baixa,104.10089758909591
2024,A728,TAUBATE,SP,SE,-23.04166666,-45.52083332,582.26,-23.0,-45.5,18790,5.100159544265478,0.716643897996357,6295,262.2916666666667,23.578459090671434,21.89170981771516,-1.6867492767824253,2.003654064415496,2.3835130283217225,0.9484329424021182,1.6841798666115513,-9.81005859375,-4.244306325912476,-1.7310543060302734,1.1115336179733228,6.680078506469727,9.81005859375,0.0,0.0,0.0,0.0,6.800000190734863,38.20000076293945,7.411279201507568,33.475486755371094,6295,True,20,-1.6820617039339156,2.40330390051385,0.9485304312452921,-0.004687572848509625,-0.019790872192127384,False,True,False,False,False,False,False,1,True,cobertura_baixa,104.07026230510414
2021,A135,BOA VISTA,RR,N,2.81694443,-60.69083333,82.35,2.75,-60.75,2146,9.929412906035504,0.0240867579908675,211,8.791666666666666,29.583412342161928,27.751662620435958,-1.8317497047238158,1.9472326826816204,2.232740752994516,0.873200466283864,1.279681740657087,-5.592724323272705,-3.9178218841552734,-1.6487789154052734,0.2529788985848427,1.8903812170028687,5.592724323272705,0.0,0.0,0.0,0.0,22.600000381469727,34.70000076293945,23.233057022094727,31.450342178344727,211,True,16,-1.0028824924664794,1.8247959542061398,0.908737425196687,-0.8288672122573364,0.407944798788376,False,True,False,False,False,False,False,1,True,cobertura_baixa,104.06449045771834
2018,A861,RIO DO CAMPO,SC,S,-26.93749999,-50.14638888,592.0,-27.0,-50.25,21347,12.398940242780794,0.6966894977168949,6103,254.29166666666666,18.47876453352779,16.852505356976778,-1.6262591850727877,2.041761453399133,2.4321884045846116,0.9459930953275821,1.8086894489829348,-9.89699935913086,-4.373510360717773,-1.7754390239715576,1.5155487656593307,7.176220893859863,9.89699935913086,0.0,0.0,0.0,0.0,0.5,34.599998474121094,1.6296478509902954,30.476221084594727,6103,True,18,-1.6858446243056724,2.4125366591774804,0.9466896942799745,0.05958543923288473,0.019651745407131216,False,True,False,False,False,False,False,1,True,cobertura_baixa,104.05844758965739
2020,A910,APIACAS,MT,CO,-9.56333333,-57.3936111,217.75,-9.5,-57.5,10048,13.627337413181277,0.5605646630236795,4924,205.16666666666666,28.429630373281544,26.76178440749403,-1.6678459727169093,1.9578187176941768,2.3849116649353492,0.9014753749123438,1.704899929701014,-8.624267578125,-4.48856635093689,-1.6222407817840576,1.0470829248428333,9.444188117980957,9.444188117980957,0.0,0.0,0.0,0.0,16.799999237060547,39.599998474121094,18.918787002563477,37.722557067871094,4924,True,19,-1.0640658936400889,2.283094692298901,0.8896609796033006,-0.6037800790768204,0.10181697263644818,False,True,False,False,False,False,False,1,True,cobertura_baixa,104.05275763765225
2011,A211,PLACAS,PA,N,-3.8811111,-54.2461111,96.0,-4.0,-54.25,6519,13.226897914703612,0.2296803652968036,2012,83.83333333333333,27.146172962416237,25.440101829248203,-1.7060711319084387,1.9050723961078566,2.343828513560864,0.9083097444980466,1.6075253517601553,-8.1162109375,-4.680295038223266,-1.4748775362968445,0.5921512722969033,5.55210018157959,8.1162109375,0.0,0.0,0.0,0.0,20.700000762939453,36.29999923706055,20.692529678344727,33.727928161621094,2012,True,17,-1.275151268483621,2.127401609354263,0.9132678060641237,-0.4309198634248177,0.21642690420660093,False,True,False,False,False,False,False,1,True,cobertura_baixa,104.04989964546931
2022,A232,OBIDOS,PA,N,-1.88083332,-55.51972221,89.64,-2.0,-55.5,5226,13.43079022658116,0.570662100456621,4999,208.29166666666666,26.70240048299577,27.968653824453856,1.2662533453461113,2.4697859179090496,2.77568619567831,0.8124602604238254,2.4702746846902626,-5.892040729522705,-2.8776468038558956,1.9915348291397095,4.542256402969359,8.14121150970459,8.14121150970459,0.0,0.0,0.0,0.0,20.299999237060547,37.099998474121094,23.46146583557129,33.965721130371094,4999,True,14,0.3870425756520382,2.2141238726579533,0.8315453486801043,0.8792107696940732,0.5615623230203566,False,True,False,False,False,False,False,1,True,cobertura_baixa,104.04193954102442
2025,A901,CUIABA,MT,CO,-15.60694444,-56.06083333,184.0,-15.5,-56.0,13918,13.5602089911958,0.7987442922374429,6997,291.5416666666667,27.821109034222196,26.174178168316033,-1.6469308784512158,2.0260403866981833,2.3928566375680673,0.9297038102348838,1.7360334958663108,-8.786669731140137,-4.1204098701477045,-1.8074214458465576,1.3694730520248404,6.326807022094727,8.786669731140137,0.0,0.0,0.0,0.0,13.300000190734863,40.900001525878906,12.717981338500977,37.169578552246094,6997,True,24,-1.6430817275552965,2.5500440975590903,0.9190372262794646,-0.0038491508959193066,-0.15718745999102302,False,True,False,False,False,False,False,1,True,cobertura_baixa,104.03978751601929
2022,A017,POSSE,GO,CO,-14.08916666,-46.36638888,830.0,-14.0,-46.25,12991,15.997910913843327,0.6058219178082191,5307,221.125,25.467703034699422,23.70113155579913,-1.7665714774243846,1.9396750020692524,2.257973423900318,0.9432829592336378,1.4064287829008064,-8.856423377990723,-3.99771044254303,-1.7833095788955688,0.4108402132987976,7.81308650970459,8.856423377990723,0.0,0.0,0.0,0.0,11.699999809265137,36.29999923706055,10.884576797485352,35.118309020996094,5307,True,19,-1.3937406541226693,2.0393562560305205,0.9313158863070363,-0.37283082330171524,0.21861716786979768,False,True,False,False,False,False,False,1,True,cobertura_baixa,104.0245449013247
2015,A326,BOM JESUS DO PIAUI,PI,NE,-9.08333333,-44.31666666,415.0,-9.0,-44.25,9779,11.809274726398067,0.647716894977169,5674,236.41666666666666,30.491628502303545,28.9038787410845,-1.587749740760129,2.08332482654357,2.4302306577935937,0.9352284884837566,1.8400186166207801,-7.942431449890137,-4.207423996925354,-1.9087905883789062,1.8029662549495689,9.22299861907959,9.22299861907959,0.0,0.0,0.0,0.0,17.600000381469727,41.79999923706055,18.54644203186035,38.693992614746094,5674,True,19,-1.154292443976601,2.1696851817743346,0.9339191432299897,-0.4334572967835282,0.26054547601925915,False,True,False,False,False,False,False,1,True,cobertura_baixa,104.01798039855373
2025,A882,TEUTONIA,RS,S,-29.44916666,-51.82333332,81.0,-29.5,-51.75,22951,9.07439040534736,0.492351598173516,4313,179.70833333333334,24.3468583233252,22.743306740734933,-1.6035515937496192,1.9759197891655287,2.397907833277625,0.9490828432116099,1.7830651731109906,-9.578417778015137,-4.361054229736328,-1.6226069927215576,1.254502320289604,8.71738338470459,9.578417778015137,0.0,0.0,0.0,0.0,8.0,39.5,7.705956935882568,36.258201599121094,4313,True,14,-1.528432176661899,2.3072916320084658,0.9642718742419767,-0.0751194170877203,0.09061620126915937,False,True,False,False,False,False,False,1,True,cobertura_baixa,104.00145942702724
2004,A604,CAMBUCI,RJ,SE,-21.56666666,-41.95,35.0,-21.5,-42.0,17838,9.038759896771698,0.040983606557377,360,15.0,26.25277778837416,24.596317921744454,-1.6564598589424147,1.9024766914326594,2.327567631952227,0.9025486258176136,1.6374246493358549,-6.163573741912842,-4.1691426038742065,-1.7333248257637024,0.7316898107528692,5.014648914337158,6.163573741912842,0.0,0.0,0.0,0.0,20.600000381469727,35.29999923706055,19.750391006469727,32.597068786621094,360,True,24,-0.8953931818049254,1.9209138088456919,0.945890674789866,-0.7610666771374892,0.4066538231065353,False,True,False,False,False,False,False,1,True,cobertura_baixa,103.98402749089463
2025,A932,GUIRATINGA,MT,CO,-16.34166666,-53.76611111,525.43,-16.25,-53.75,14410,10.336901459509514,0.591324200913242,5180,215.83333333333334,26.748320454704256,25.115177921530822,-1.633142541751376,1.9897845725117398,2.343739625587104,0.9490007036078285,1.6812217368628326,-6.433501720428467,-3.910619783401489,-1.7646480202674866,1.1342410802841203,9.172215461730957,9.172215461730957,0.0,0.0,0.0,0.0,13.0,40.900001525878906,10.411340713500977,37.246238708496094,5180,True,18,-1.6941495856494764,2.4281746754096742,0.9285099266330299,0.0610070438981003,-0.08443504982257011,False,True,False,False,False,False,False,1,True,cobertura_baixa,103.97688216733849
2020,A440,JACOBINA,BA,NE,-11.205,-40.465,440.78,-11.25,-40.5,11243,6.293641602399378,0.6733834244080146,5915,246.45833333333334,24.019847838110774,22.44413106568466,-1.5757167773652312,2.0347883296824616,2.40037681776392,0.8995228118911669,1.810933444184707,-7.922167778015137,-4.389100360870361,-1.6508785486221313,1.8073282957077026,7.50595760345459,7.922167778015137,0.0,0.0,0.0,0.0,11.899999618530273,37.79999923706055,13.064615249633789,33.026512145996094,5915,True,16,-1.8785374209831311,2.71313247211076,0.9102261934194212,0.30282064361789995,-0.31275565434683994,False,True,False,False,False,False,False,1,True,cobertura_baixa,103.97609359512916
2024,A426,GUANAMBI,BA,NE,-14.20805555,-42.74972221,552.23,-14.25,-42.75,13166,4.664112587880738,0.6864754098360656,6030,251.25,26.61492537439957,24.791684845628627,-1.8232405268949738,1.9225948703478772,2.148716583252162,0.9627314545168776,1.1370977806059468,-7.604247570037842,-3.5274599194526672,-1.8510249853134155,-0.029550400190054695,8.69023323059082,8.69023323059082,0.0,0.0,0.0,0.0,17.200000762939453,39.400001525878906,15.496728897094727,38.342185974121094,6030,True,18,-1.9172631908373026,2.3021434612378413,0.9551937193694324,0.09402266394232872,-0.15342687798567933,False,True,False,False,False,False,False,1,True,cobertura_baixa,103.97195711014714
2024,A440,JACOBINA,BA,NE,-11.205,-40.465,440.78,-11.25,-40.5,11243,6.293641602399378,0.2933743169398907,2577,107.375,26.46635621677409,24.869693312017688,-1.596662916791118,2.041976371827182,2.3692600976749274,0.8885743640809943,1.7507856537079274,-6.249999523162842,-4.07169885635376,-1.8414547443389893,1.4767679214477525,6.280420303344727,6.280420303344727,0.0,0.0,0.0,0.0,18.700000762939453,39.29999923706055,18.043603897094727,34.108299255371094,2577,True,16,-1.8785374209831311,2.71313247211076,0.9102261934194212,0.2818745041920132,-0.34387237443583274,False,True,False,False,False,False,False,1,True,cobertura_baixa,103.96592301446604
2016,A824,ICARAIMA,PR,S,-23.39027777,-53.63472221,385.0,-23.5,-53.75,19079,16.94558714638953,0.6753187613843351,5932,247.16666666666666,23.89207687381145,22.61396008524956,-1.2781167866931928,1.9981642119943033,2.6860492145213968,0.9032026217222632,2.3626719825829054,-10.225341796875,-5.855839323997498,-1.0387935638427734,2.087956941127776,10.597801208496094,10.597801208496094,3.0,0.05057316250842886,0.0,0.0,4.0,36.79999923706055,4.670770168304443,35.937644958496094,5932,True,17,-0.2643520325705333,1.803782055394072,0.937447390843778,-1.0137647541226595,0.8822671591273248,False,True,False,False,False,False,False,1,True,cobertura_baixa,103.96416600121458
2011,A345,SAO RAIMUNDO NONATO,PI,NE,-9.03305554,-42.70055555,402.0,-9.0,-42.75,9785,6.557094577665776,0.6462328767123288,5661,235.875,27.312930573930252,25.99079898860509,-1.3221315908658842,2.2590164461195656,2.6396213974215206,0.9156221657625337,2.2848394612154235,-9.355761528015137,-4.386034965515137,-1.7071254253387451,3.1497561931610107,8.477490425109863,9.355761528015137,0.0,0.0,0.0,0.0,12.399999618530273,39.099998474121094,17.1064395904541,35.329002380371094,5661,True,18,-1.2938687345619764,2.5107807825197943,0.9160055742458812,-0.02826285630390779,0.12884061490172627,False,True,False,False,False,False,False,1,True,cobertura_baixa,103.9617529882874
2023,A450,JEREMOABO,BA,NE,-10.08083332,-38.34583333,261.0,-10.0,-38.25,10447,13.816362895581028,0.5842465753424657,5118,213.25,28.16908948018058,26.32490645204032,-1.8441830357960687,1.902510133450037,2.1159773859960986,0.971601736563608,1.0375738895318092,-7.638378620147705,-3.4740816354751587,-1.8620357513427734,-0.23460899144411101,6.772557258605957,7.638378620147705,0.0,0.0,0.0,0.0,17.899999618530273,39.599998474121094,16.533105850219727,36.731590270996094,5118,True,10,-1.7055977478345463,2.0626642073233388,0.9652936883113152,-0.13858528796152236,0.053313178672759864,False,True,False,False,False,False,False,1,True,cobertura_baixa,103.96016042179217
2009,A910,APIACAS,MT,CO,-9.56388888,-57.3936111,220.0,-9.5,-57.5,10048,13.659355549837056,0.6268264840182648,5491,228.79166666666666,27.98972862402048,26.48447047823918,-1.5052581673637997,1.96737700878474,2.4458067362202747,0.8824617891270713,1.9279121707788993,-8.428500175476074,-4.886498689651489,-1.4652827978134155,1.6610370874404907,7.435449600219727,8.428500175476074,0.0,0.0,0.0,0.0,16.799999237060547,38.20000076293945,18.17179298400879,36.057762145996094,5491,True,19,-1.0640658936400889,2.283094692298901,0.8896609796033006,-0.44119227372371084,0.16271204392137362,False,True,False,False,False,False,False,1,True,cobertura_baixa,103.95106490358408
2025,A922,VILA BELA DA SANTISSIMA TRINDADE,MT,CO,-15.06277777,-59.87305554,213.0,-15.0,-59.75,13581,14.94537750552229,0.1366438356164383,1197,49.875,29.791060996633224,28.406987199010505,-1.3840737909966738,2.094062007788791,2.5593503525232832,0.6881223223897822,2.1537151769275695,-8.390673637390137,-4.568700885772705,-1.5168941020965576,2.40444383621216,8.111180305480957,8.390673637390137,0.0,0.0,0.0,0.0,19.799999237060547,36.599998474121094,21.251611709594727,34.318504333496094,1197,True,19,-0.697392722383218,2.008447457961452,0.9340680327752987,-0.6866810686134558,0.5509028945618311,False,True,False,False,False,False,False,1,True,cobertura_baixa,103.94342414351996
2023,A442,EUCLIDES DA CUNHA,BA,NE,-10.53722221,-38.99666666,431.96,-10.5,-39.0,10766,4.15493891097665,0.1618721461187214,1418,59.083333333333336,29.214527461021003,27.514929444564583,-1.699598061366669,1.882622246294667,2.2421295667364247,0.9549735475212772,1.4628809268721175,-5.969335556030273,-3.958778989315033,-1.7470953464508057,0.5435010820627211,9.059961318969727,9.059961318969727,0.0,0.0,0.0,0.0,19.0,39.20000076293945,19.215478897094727,35.630760192871094,1418,True,18,-0.9055763016671109,1.5792491437800806,0.9631701549639544,-0.7940217596995581,0.6628804229563441,False,True,False,False,False,False,False,1,True,cobertura_baixa,103.9417276281031
2004,A601,ECOLOGIA AGRICOLA,RJ,SE,-22.8,-43.68333333,33.0,-22.75,-43.75,18636,8.810703090067518,0.6475409836065574,5688,237.0,24.47533402697782,22.872151993833345,-1.6031820411618813,1.8842637477271806,2.327172753310203,0.920136126162189,1.6870212581419533,-6.858153820037842,-4.336166453361511,-1.4780269265174866,1.033176690340042,5.664453506469727,6.858153820037842,0.0,0.0,0.0,0.0,13.399999618530273,38.29999923706055,13.817865371704102,34.236717224121094,5688,True,26,-1.6494358694489584,2.465682798866861,0.9245325831137603,0.046253828287077026,-0.1385100455566577,False,True,False,False,False,False,False,1,True,cobertura_baixa,103.9303547944721
2024,A513,OURO BRANCO,MG,SE,-20.55666666,-43.75611111,1048.2,-20.5,-43.75,17187,6.333107597201679,0.7556921675774135,6638,276.5833333333333,21.12487194329078,19.482126439109773,-1.6427455104261968,1.8776530699692657,2.271037969703254,0.9374835800180481,1.5682382301887463,-6.966259479522705,-4.18953869342804,-1.5821285247802734,0.8300077259540537,6.54331111907959,6.966259479522705,0.0,0.0,0.0,0.0,7.900000095367432,34.70000076293945,7.235742092132568,32.808006286621094,6638,True,20,-1.3704273101114426,2.0637838943886893,0.938971318248836,-0.2723182003147542,0.20725407531456463,False,True,False,False,False,False,False,1,True,cobertura_baixa,103.91378348012945
2011,A439,IBOTIRAMA,BA,NE,-12.19249999,-43.2125,430.0,-12.25,-43.25,11876,7.582073504157459,0.6902968036529681,6047,251.95833333333334,27.41496609072262,25.923389704814525,-1.4915763936214752,2.0616199559194883,2.417829460385062,0.922326240471857,1.9030759538881934,-8.732030868530273,-4.071596765518189,-1.8029292821884155,2.0714490890502923,5.936572551727295,8.732030868530273,0.0,0.0,0.0,0.0,13.699999809265137,39.900001525878906,16.513742446899414,37.100730895996094,6047,True,18,-1.4712513131266078,2.371185561844311,0.9305181323549636,-0.020325080494867365,0.04664389854075068,False,True,False,False,False,False,False,1,True,cobertura_baixa,103.90940585400654
2024,A445,IPIAU,BA,NE,-14.17138888,-39.69249999,132.11,-14.25,-39.75,13178,10.715599996095207,0.7430555555555556,6527,271.9583333333333,26.118890766420243,24.577967611446997,-1.5409231504749807,1.8389091278600855,2.3676253008580255,0.944275514342497,1.7976931155249922,-8.867431640625,-4.6419820308685305,-1.2736324071884155,1.0329349279403683,5.278759956359863,8.867431640625,0.0,0.0,0.0,0.0,15.300000190734863,38.400001525878906,14.672998428344727,35.608543395996094,6527,True,15,-0.6934721007381549,1.6516548495473165,0.9500067366186383,-0.8474510497368258,0.715970451310709,False,True,False,False,False,False,False,1,True,cobertura_baixa,103.908548451333
